address,bedrooms,bathrooms,sqft,source,origin_url,longitude,latitude,elevation,year_built,garage,level,luxurious,transaction_type,price,transaction_status,days_on_market,date_closed,date_listed,neighborhood,nid,shapefile_source
"311 Cumberland St, San Francisco, CA 94114",2,2,1172,zillow_sf,http://www.zillow.com/homedetails/311-Cumberland-St-San-Francisco-CA-94114/15145085_zpid/,-122.431,37.7586,77.4598,1921,1,1,,rental,6995,open,,,2015-10-14,Eureka Valley / Dolores Heights,16,SF
"919 Teresita Blvd, San Francisco, CA 94127",2,1,1100,zillow_sf,http://www.zillow.com/homedetails/919-Teresita-Blvd-San-Francisco-CA-94127/15137104_zpid/,-122.447,37.734,133.93,1937,0,1,,rental,3995,open,,,2015-10-22,Miraloma Park,47,SF
"1824 Jackson St, San Francisco, CA 94109",2,2,2854,zillow_sf,http://www.zillow.com/homedetails/1824-Jackson-St-San-Francisco-CA-94109/2109846414_zpid/,-122.425,37.7939,70.9778,1917,0,1,,rental,7200,open,,,2015-10-15,Pacific Heights,62,SF
"8 Buchanan St UNIT 511, San Francisco, CA 94102",1,1,656,zillow_sf,http://www.zillow.com/homedetails/8-Buchanan-St-UNIT-511-San-Francisco-CA-94102/124397857_zpid/,-122.427,37.7697,35.6617,2014,0,1,1,rental,3995,open,,,2015-10-13,Duboce Triangle,15,SF
"2151 Greenwich St, San Francisco, CA 94123",2,1,1008,zillow_sf,http://www.zillow.com/homedetails/2151-Greenwich-St-San-Francisco-CA-94123/79843511_zpid/,-122.435,37.7989,21.2702,1914,0,1,,rental,4900,open,,,2015-10-14,Cow Hollow,11,SF
"2466 17th Ave, San Francisco, CA 94116",4,2,2400,zillow_sf,http://www.zillow.com/homedetails/2466-17th-Ave-San-Francisco-CA-94116/15122791_zpid/,-122.473,37.7419,110.621,1930,0,1,,rental,5950,open,,,2015-10-14,Inner Parkside,34,SF
"25 Dolores St, San Francisco, CA 94103",2,2,2000,zillow_sf,http://www.zillow.com/homedetails/25-Dolores-St-San-Francisco-CA-94103/124397792_zpid/,-122.426,37.7686,34.2746,,0,1,,rental,8000,closed,15,2015-10-28,2015-10-13,Mission Dolores,49,SF
"660 King St, San Francisco, CA 94107",1,1,710,zillow_sf,http://www.zillow.com/homedetails/660-King-St-San-Francisco-CA-94107/2103262736_zpid/,-122.402,37.7704,2.78633,2007,0,1,,rental,3450,closed,5,2015-10-19,2015-10-14,Potrero Hill,67,SF
"848 N Point St, San Francisco, CA 94109",2,2,1200,zillow_sf,http://www.zillow.com/homedetails/848-N-Point-St-San-Francisco-CA-94109/2100864731_zpid/,-122.421,37.8056,20.3428,,0,1,,rental,5400,open,,,2015-10-13,Russian Hill,70,SF
"1875 Mission St APT 402, San Francisco, CA 94103",2,1,900,zillow_sf,http://www.zillow.com/homedetails/1875-Mission-St-APT-402-San-Francisco-CA-94103/2100860163_zpid/,-122.419,37.7671,8.75175,,0,4,,rental,6800,open,,,2015-10-25,Inner Mission,33,SF
"1 Bluxome St APT 316, San Francisco, CA 94107",2,2,1400,zillow_sf,http://www.zillow.com/homedetails/1-Bluxome-St-APT-316-San-Francisco-CA-94107/2100840578_zpid/,-122.396,37.7774,2.71132,2004,0,3,,rental,5595,open,,,2015-10-16,South of Market,75,SF
"1887 24th Ave, San Francisco, CA 94122",2,1,1350,zillow_sf,http://www.zillow.com/homedetails/1887-24th-Ave-San-Francisco-CA-94122/15112488_zpid/,-122.482,37.7524,116.841,1939,0,1,,rental,3999,open,,,2015-10-15,Central Sunset,8,SF
"67 Country Club Dr, San Francisco, CA 94132",4,3,2500,zillow_sf,http://www.zillow.com/homedetails/67-Country-Club-Dr-San-Francisco-CA-94132/15198258_zpid/,-122.496,37.7301,22.6653,1952,0,1,,rental,5200,closed,12,2015-10-28,2015-10-16,Lake Shore,39,SF
"1551 27th Ave, San Francisco, CA 94122",2,1,1500,zillow_sf,http://www.zillow.com/homedetails/1551-27th-Ave-San-Francisco-CA-94122/15107082_zpid/,-122.486,37.7585,84.5568,1938,0,1,,rental,3500,closed,12,2015-10-28,2015-10-16,Central Sunset,8,SF
"499 33rd Ave, San Francisco, CA 94121",1,1,800,zillow_sf,http://www.zillow.com/homedetails/499-33rd-Ave-San-Francisco-CA-94121/2100835385_zpid/,-122.493,37.78,73.633,2004,0,1,,rental,3750,open,,,2015-10-16,Outer Richmond,60,SF
"1290 31st Ave, San Francisco, CA 94122",3,2,1200,zillow_sf,http://www.zillow.com/homedetails/1290-31st-Ave-San-Francisco-CA-94122/15101576_zpid/,-122.49,37.7632,56.4682,1923,0,1,,rental,4700,open,,,2015-10-16,Central Sunset,8,SF
"3045 22nd Ave, San Francisco, CA 94132",2,1,1505,zillow_sf,http://www.zillow.com/homedetails/3045-22nd-Ave-San-Francisco-CA-94132/15196651_zpid/,-122.478,37.7318,59.8548,1951,1,1,,rental,4100,open,,,2015-10-26,Merced Manor,45,SF
"44 Macondray Ln APT 3W, San Francisco, CA 94133",2,1,1040,zillow_sf,http://www.zillow.com/homedetails/44-Macondray-Ln-APT-3W-San-Francisco-CA-94133/15065949_zpid/,-122.415,37.7995,62.17,1980,0,3,,rental,6200,open,,,2015-10-26,Russian Hill,70,SF
"442 Dwight St, San Francisco, CA 94134",4,2,1350,zillow_sf,http://www.zillow.com/homedetails/442-Dwight-St-San-Francisco-CA-94134/15171728_zpid/,-122.407,37.7231,73.6705,1972,0,1,,rental,4250,open,,,2015-10-16,Portola,66,SF
"165 States St, San Francisco, CA 94114",2,2,1177,zillow_sf,http://www.zillow.com/homedetails/165-States-St-San-Francisco-CA-94114/64971499_zpid/,-122.439,37.7632,73.8966,1975,1,1,,rental,5565,open,,,2015-10-17,Corona Heights,10,SF
"40 Darrell Pl APT 2, San Francisco, CA 94133",1,1,980,zillow_sf,http://www.zillow.com/homedetails/40-Darrell-Pl-APT-2-San-Francisco-CA-94133/2115292894_zpid/,-122.404,37.8025,41.4345,1937,0,1,,rental,4100,open,,,2015-10-21,Telegraph Hill,78,SF
"181 Franklin St, San Francisco, CA 94102",1,1,446,zillow_sf,http://www.zillow.com/homedetails/181-Franklin-St-San-Francisco-CA-94102/59779267_zpid/,-122.421,37.776,17.8041,1995,0,1,,rental,3700,open,,,2015-10-27,Hayes Valley,27,SF
"181 Franklin St, San Francisco, CA 94102",1,1,446,zillow_sf,http://www.zillow.com/homedetails/181-Franklin-St-San-Francisco-CA-94102/59779267_zpid/,-122.421,37.776,17.8041,1995,0,1,,rental,3700,open,,,2015-10-27,Van Ness/Civic Center,80,SF
"263 19th Ave, San Francisco, CA 94121",2,1,1650,zillow_sf,http://www.zillow.com/homedetails/263-19th-Ave-San-Francisco-CA-94121/2101455467_zpid/,-122.479,37.783,46.3488,1917,0,1,,rental,4175,closed,34,2015-10-28,2015-09-24,Central Richmond,7,SF
"16th St San Francisco, CA 94107",1,1,1150,zillow_sf,http://www.zillow.com/homedetails/16th-St-San-Francisco-CA-94107/2100825943_zpid/,-122.397,37.7665,4.48881,1998,0,1,,rental,3795,open,,,2015-10-22,Potrero Hill,67,SF
"1863 38th Ave, San Francisco, CA 94122",3,2,1250,zillow_sf,http://www.zillow.com/homedetails/1863-38th-Ave-San-Francisco-CA-94122/15113151_zpid/,-122.497,37.7522,42.78,1941,0,1,,rental,3975,open,,,2015-10-26,Outer Sunset,61,SF
"715 De Haro St, San Francisco, CA 94107",2,2,2000,zillow_sf,http://www.zillow.com/homedetails/715-De-Haro-St-San-Francisco-CA-94107/2103400328_zpid/,-122.401,37.7608,39.0682,1965,0,1,,rental,5500,open,,,2015-10-17,Potrero Hill,67,SF
38 Dolores Street #806,3,2,1651,climbsf_renting,http://www.climbsf.com/for-rent/38-dolores-st-806/,-122.427,37.7685,33.3224,,,8,,rental,8600,open,,,2015-10-20,Mission Dolores,49,SF
"690 Chestnut St APT 303, San Francisco, CA 94133",2,2,1051,zillow_sf,http://www.zillow.com/homedetails/690-Chestnut-St-APT-303-San-Francisco-CA-94133/15063750_zpid/,-122.415,37.8038,6.83055,1997,0,3,,rental,4750,open,,,2015-10-18,North Beach,54,SF
"683 San Jose Ave, San Francisco, CA 94110",3,2,2000,zillow_sf,http://www.zillow.com/homedetails/683-San-Jose-Ave-San-Francisco-CA-94110/15182557_zpid/,-122.422,37.7444,39.6946,1900,0,1,,rental,7500,open,,,2015-10-22,Bernal Heights,5,SF
"88 Lyell St, San Francisco, CA 94112",2,1,1050,zillow_sf,http://www.zillow.com/homedetails/88-Lyell-St-San-Francisco-CA-94112/15185590_zpid/,-122.432,37.7313,37.5266,1944,0,1,,rental,4250,open,,,2015-10-26,Mission Terrace,50,SF
"55 Page St APT 817, San Francisco, CA 94102",1,1,746,zillow_sf,http://www.zillow.com/homedetails/55-Page-St-APT-817-San-Francisco-CA-94102/82785575_zpid/,-122.422,37.774,13.962,2008,0,8,1,rental,3625,open,,,2015-10-18,Hayes Valley,27,SF
"825 Minnesota St APT 1, San Francisco, CA 94107",2,2,1184,zillow_sf,http://www.zillow.com/homedetails/825-Minnesota-St-APT-1-San-Francisco-CA-94107/59779984_zpid/,-122.39,37.76,15.8167,1999,0,1,,rental,3850,open,,,2015-10-18,Central Waterfront/Dogpatch,89,SF
"388 Townsend St APT 7, San Francisco, CA 94107",1,2,1104,zillow_sf,http://www.zillow.com/homedetails/388-Townsend-St-APT-7-San-Francisco-CA-94107/2101847488_zpid/,-122.397,37.7759,2.76722,1999,0,1,,rental,4500,open,,,2015-10-18,South of Market,75,SF
"1950 Gough St APT 304, San Francisco, CA 94109",1,1,1040,zillow_sf,http://www.zillow.com/homedetails/1950-Gough-St-APT-304-San-Francisco-CA-94109/15074304_zpid/,-122.426,37.7916,89.3907,1926,0,3,,rental,4500,open,,,2015-10-18,Pacific Heights,62,SF
"2746 Union St, San Francisco, CA 94123",2,2,2000,zillow_sf,http://www.zillow.com/homedetails/2746-Union-St-San-Francisco-CA-94123/2100819746_zpid/,-122.445,37.7961,43.5535,,0,1,,rental,6600,open,,,2015-10-24,Cow Hollow,11,SF
2382 Bryant Street,2,1,1100,climbsf_renting,http://www.climbsf.com/for-rent/2382-bryant-st/,-122.41,37.7563,11.5078,,,1,,rental,4600,open,,,2015-10-28,Inner Mission,33,SF
101 Murray Street,3,2,1600,climbsf_renting,http://www.climbsf.com/for-rent/101-murray-st/,-122.425,37.7337,54.6552,,,1,,rental,4800,open,,,2015-10-28,Bernal Heights,5,SF
2380 Bryant Street,2,1,1000,climbsf_renting,http://www.climbsf.com/for-rent/2380-bryant-st/,-122.41,37.7563,14.8661,,,1,,rental,3950,open,,,2015-10-28,Inner Mission,33,SF
333 Fremont Street #508,2,2,1251,climbsf_renting,http://www.climbsf.com/for-rent/333-fremont-st-508/,-122.393,37.7877,11.0817,,,5,,rental,5120,open,,,2015-10-28,South Beach,74,SF
318 Main Street #2B,1,1,1098,climbsf_renting,http://www.climbsf.com/for-rent/318-main-st-2b/,-122.392,37.7891,4.97249,,,2,,rental,4900,open,,,2015-11-03,South Beach,74,SF
1225 Shrader Street,3,2,1443,climbsf_renting,http://www.climbsf.com/for-rent/1225-shrader-st/,-122.451,37.7634,95.8933,,,1,,rental,5900,closed,2,2015-10-30,2015-10-28,Cole Valley/Parnassus Heights,64,SF
1177 California Street #430,1,1,656,climbsf_renting,http://www.climbsf.com/for-rent/1177-california-st-430/,-122.414,37.791,87.0144,,,4,1,rental,3500,open,,,2015-10-28,Downtown,14,SF
285 Texas Street,2,1,950,climbsf_renting,http://www.climbsf.com/for-rent/285-texas-st/,-122.396,37.7628,31.2973,,,1,,rental,4850,open,,,2015-10-28,Potrero Hill,67,SF
"5150 Diamond Heights Blvd APT 107B, San Francisco, CA 94131",1,1,744,zillow_sf,http://www.zillow.com/homedetails/5150-Diamond-Heights-Blvd-APT-107B-San-Francisco-CA-94131/15199016_zpid/,-122.44,37.7464,188.482,1972,0,10,,rental,3600,closed,5,2015-11-01,2015-10-27,Diamond Heights,13,SF
"5150 Diamond Heights Blvd APT 107B, San Francisco, CA 94131",1,1,744,zillow_sf,http://www.zillow.com/homedetails/5150-Diamond-Heights-Blvd-APT-107B-San-Francisco-CA-94131/15199016_zpid/,-122.44,37.7464,188.482,1972,0,10,,rental,3600,closed,5,2015-11-01,2015-10-27,Noe Valley,53,SF
"52 Washburn St, San Francisco, CA 94103",2,2,2010,zillow_sf,http://www.zillow.com/homedetails/52-Washburn-St-San-Francisco-CA-94103/80733450_zpid/,-122.414,37.7751,13.8099,1996,0,1,,rental,7500,open,,,2015-10-23,South of Market,75,SF
"163 Clearfield Dr, San Francisco, CA 94132",3,2,1279,zillow_sf,http://www.zillow.com/homedetails/163-Clearfield-Dr-San-Francisco-CA-94132/15197792_zpid/,-122.492,37.7305,29.89,1951,0,1,,rental,4295,open,,,2015-10-22,Lake Shore,39,SF
"142 Ellington Ave, San Francisco, CA 94112",3,1,1300,zillow_sf,http://www.zillow.com/homedetails/142-Ellington-Ave-San-Francisco-CA-94112/15191674_zpid/,-122.444,37.7147,76.1765,1924,0,1,,rental,4000,open,,,2015-10-19,Outer Mission,58,SF
"40 States St, San Francisco, CA 94114",2,2,1575,zillow_sf,http://www.zillow.com/homedetails/40-States-St-San-Francisco-CA-94114/59779590_zpid/,-122.436,37.7636,67.4907,2001,0,1,,rental,5800,open,,,2015-10-21,Corona Heights,10,SF
"444 Francisco St APT 104, San Francisco, CA 94133",1,1,1120,zillow_sf,http://www.zillow.com/homedetails/444-Francisco-St-APT-104-San-Francisco-CA-94133/64969765_zpid/,-122.413,37.805,4.23073,1981,0,1,,rental,3900,closed,5,2015-11-01,2015-10-27,North Beach,54,SF
"1800 Turk St APT 204, San Francisco, CA 94115",2,2,1342,zillow_sf,http://www.zillow.com/homedetails/1800-Turk-St-APT-204-San-Francisco-CA-94115/15084447_zpid/,-122.439,37.7798,64.4137,1991,0,2,,rental,4250,closed,7,2015-11-03,2015-10-27,North Panhandle,55,SF
"1800 Turk St APT 204, San Francisco, CA 94115",2,2,1342,zillow_sf,http://www.zillow.com/homedetails/1800-Turk-St-APT-204-San-Francisco-CA-94115/15084447_zpid/,-122.439,37.7798,64.4137,1991,0,2,,rental,4250,closed,7,2015-11-03,2015-10-27,Western Addition,83,SF
"681 Pennsylvania Ave, San Francisco, CA 94107",2,2,1521,zillow_sf,http://www.zillow.com/homedetails/681-Pennsylvania-Ave-San-Francisco-CA-94107/61288480_zpid/,-122.393,37.7579,16.8189,2002,1,1,,rental,4995,closed,7,2015-11-03,2015-10-27,Potrero Hill,67,SF
"4096 17th St APT 309, San Francisco, CA 94114",2,1,797,zillow_sf,http://www.zillow.com/homedetails/4096-17th-St-APT-309-San-Francisco-CA-94114/15127559_zpid/,-122.437,37.7628,64.4188,1965,0,3,,rental,4500,open,,,2015-10-26,Corona Heights,10,SF
"270 Valencia St APT 502, San Francisco, CA 94103",1,1,650,zillow_sf,http://www.zillow.com/homedetails/270-Valencia-St-APT-502-San-Francisco-CA-94103/69820024_zpid/,-122.423,37.7686,12.4717,2005,0,5,,rental,3500,open,,,2015-10-26,Inner Mission,33,SF
"270 Valencia St APT 502, San Francisco, CA 94103",1,1,650,zillow_sf,http://www.zillow.com/homedetails/270-Valencia-St-APT-502-San-Francisco-CA-94103/69820024_zpid/,-122.423,37.7686,12.4717,2005,0,5,,rental,3500,open,,,2015-10-26,Mission Dolores,49,SF
"101 Murray St, San Francisco, CA 94112",3,0,1600,zillow_sf,http://www.zillow.com/homedetails/101-Murray-St-San-Francisco-CA-94112/15164831_zpid/,-122.425,37.7337,54.6552,1926,0,1,,rental,4800,open,,,2015-10-22,Bernal Heights,5,SF
"20 Ridgewood Ave, San Francisco, CA 94112",3,2,1500,zillow_sf,http://www.zillow.com/homedetails/20-Ridgewood-Ave-San-Francisco-CA-94112/15139515_zpid/,-122.453,37.7302,113.571,1909,0,1,,rental,4100,open,,,2015-10-24,Westwood Park,85,SF
"30 Winter Pl, San Francisco, CA 94133",3,2,1775,zillow_sf,http://www.zillow.com/homedetails/30-Winter-Pl-San-Francisco-CA-94133/15065883_zpid/,-122.412,37.7999,33.861,1912,0,1,,rental,8200,open,,,2015-10-25,North Beach,54,SF
"301 Mission St APT 11G, San Francisco, CA 94105",2,2,1246,zillow_sf,http://www.zillow.com/homedetails/301-Mission-St-APT-11G-San-Francisco-CA-94105/111930324_zpid/,-122.396,37.7905,0.0,2009,1,11,1,rental,8000,closed,6,2015-11-01,2015-10-26,Yerba Buena,19,SF
"530 El Camino Del Mar, San Francisco, CA 94121",7,5,5874,zillow_sf,http://www.zillow.com/homedetails/530-El-Camino-Del-Mar-San-Francisco-CA-94121/15088723_zpid/,-122.489,37.788,38.3776,1935,0,1,,rental,19500,open,,,2015-10-22,Sea Cliff,72,SF
"818 Van Ness Ave APT 409, San Francisco, CA 94109",1,1,725,zillow_sf,http://www.zillow.com/homedetails/818-Van-Ness-Ave-APT-409-San-Francisco-CA-94109/111710742_zpid/,-122.421,37.7832,34.0496,2008,1,4,,rental,3800,closed,6,2015-11-01,2015-10-26,Van Ness/Civic Center,80,SF
"4150 17th St APT 27, San Francisco, CA 94114",2,2,1677,zillow_sf,http://www.zillow.com/homedetails/4150-17th-St-APT-27-San-Francisco-CA-94114/15127592_zpid/,-122.439,37.7628,61.7572,1994,0,1,,rental,5800,open,,,2015-10-27,Corona Heights,10,SF
"2800 Vallejo St, San Francisco, CA 94123",6,5,3600,zillow_sf,http://www.zillow.com/homedetails/2800-Vallejo-St-San-Francisco-CA-94123/15080729_zpid/,-122.444,37.7944,68.4321,1924,0,1,,rental,16500,closed,6,2015-11-01,2015-10-26,Pacific Heights,62,SF
"1 Marview Way, San Francisco, CA 94131",3,3,1500,zillow_sf,http://www.zillow.com/homedetails/1-Marview-Way-San-Francisco-CA-94131/15131176_zpid/,-122.451,37.7538,207.296,1957,0,1,,rental,4795,open,,,2015-10-19,Midtown Terrace,46,SF
"75 Rondel Pl, San Francisco, CA 94103",1,1,1400,zillow_sf,http://www.zillow.com/homedetails/75-Rondel-Pl-San-Francisco-CA-94103/15143882_zpid/,-122.421,37.7638,9.04867,2002,0,1,,rental,4200,open,,,2015-10-22,Inner Mission,33,SF
"416 Melrose Ave, San Francisco, CA 94127",2,1,1050,zillow_sf,http://www.zillow.com/homedetails/416-Melrose-Ave-San-Francisco-CA-94127/15136316_zpid/,-122.452,37.734,160.861,1945,0,1,,rental,3300,open,,,2015-10-26,Miraloma Park,47,SF
"616 20th St UNIT 220, San Francisco, CA 94107",1,1,770,zillow_sf,http://www.zillow.com/homedetails/616-20th-St-UNIT-220-San-Francisco-CA-94107/123598480_zpid/,-122.388,37.7608,8.40767,2013,0,1,,rental,3790,open,,,2015-10-21,Central Waterfront/Dogpatch,89,SF
"2852 Bryant St, San Francisco, CA 94110",6,3,2400,zillow_sf,http://www.zillow.com/homedetails/2852-Bryant-St-San-Francisco-CA-94110/15152938_zpid/,-122.409,37.7488,18.6336,1915,0,1,,rental,11995,open,,,2015-10-21,Inner Mission,33,SF
"1990 Green St APT 605, San Francisco, CA 94123",2,2,1300,zillow_sf,http://www.zillow.com/homedetails/1990-Green-St-APT-605-San-Francisco-CA-94123/15072008_zpid/,-122.432,37.7968,42.3503,1926,0,6,,rental,7000,open,,,2015-10-22,Cow Hollow,11,SF
"170 King St, San Francisco, CA 94107",1,1,622,zillow_sf,http://www.zillow.com/homedetails/170-King-St-San-Francisco-CA-94107/2111542746_zpid/,-122.391,37.7788,4.41778,2007,1,1,1,rental,3790,open,,,2015-10-26,South Beach,74,SF
"2nd St San Francisco, CA 94107",2,2,2350,zillow_sf,http://www.zillow.com/homedetails/2nd-St-San-Francisco-CA-94107/2105127955_zpid/,-122.395,37.784,17.85,1907,1,1,,rental,7000,open,,,2015-10-26,Yerba Buena,19,SF
"390 Guerrero St, San Francisco, CA 94103",2,1,828,zillow_sf,http://www.zillow.com/homedetails/390-Guerrero-St-San-Francisco-CA-94103/2104497407_zpid/,-122.424,37.7651,13.4431,1907,0,1,,rental,4300,closed,6,2015-11-01,2015-10-26,Mission Dolores,49,SF
"25 Dolores St, San Francisco, CA 94103",2,2,2000,zillow_sf,http://www.zillow.com/homedetails/25-Dolores-St-San-Francisco-CA-94103/124397618_zpid/,-122.426,37.7686,34.2746,,0,1,,rental,8000,open,,,2015-10-20,Mission Dolores,49,SF
"127 Crescent Ave, San Francisco, CA 94110",2,1,750,zillow_sf,http://www.zillow.com/homedetails/127-Crescent-Ave-San-Francisco-CA-94110/15164333_zpid/,-122.422,37.7354,74.1026,1906,0,1,,rental,3250,open,,,2015-10-19,Bernal Heights,5,SF
"1750 Vallejo St, San Francisco, CA 94123",2,1,1250,zillow_sf,http://www.zillow.com/homedetails/1750-Vallejo-St-San-Francisco-CA-94123/2102717969_zpid/,-122.426,37.7967,38.3955,,1,1,,rental,4995,open,,,2015-10-27,Pacific Heights,62,SF
"123 S Lake Merced Hls, San Francisco, CA 94132",3,2,1904,zillow_sf,http://www.zillow.com/homedetails/123-S-Lake-Merced-Hls-San-Francisco-CA-94132/15198406_zpid/,-122.483,37.7093,28.1357,1975,0,1,,rental,3950,open,,,2015-10-27,Lake Shore,39,SF
"33 Dalewood Way, San Francisco, CA 94127",3,2,1497,zillow_sf,http://www.zillow.com/homedetails/33-Dalewood-Way-San-Francisco-CA-94127/15135915_zpid/,-122.455,37.737,245.334,1951,0,1,,rental,5295,open,,,2015-10-19,Sherwood Forest,87,SF
"29 Hartford St # A, San Francisco, CA 94114",2,1,1324,zillow_sf,http://www.zillow.com/homedetails/29-Hartford-St-A-San-Francisco-CA-94114/2100807061_zpid/,-122.434,37.7621,28.1718,,0,1,,rental,7950,open,,,2015-10-20,Eureka Valley / Dolores Heights,16,SF
"2289 46th Ave, San Francisco, CA 94116",3,3,1445,zillow_sf,http://www.zillow.com/homedetails/2289-46th-Ave-San-Francisco-CA-94116/15118478_zpid/,-122.505,37.7439,21.7424,1952,0,1,,rental,4300,open,,,2015-10-20,Outer Parkside,59,SF
"215 Bocana St, San Francisco, CA 94110",2,1,1045,zillow_sf,http://www.zillow.com/homedetails/215-Bocana-St-San-Francisco-CA-94110/82786439_zpid/,-122.418,37.7403,83.4358,1910,0,1,,rental,4250,open,,,2015-10-26,Bernal Heights,5,SF
"17th St San Francisco, CA 94114",2,2,1396,zillow_sf,http://www.zillow.com/homedetails/17th-St-San-Francisco-CA-94114/2100799506_zpid/,-122.437,37.7626,50.7564,1990,0,1,,rental,4500,open,,,2015-10-20,Corona Heights,10,SF
"3736 Ortega St, San Francisco, CA 94122",3,1,1214,zillow_sf,http://www.zillow.com/homedetails/3736-Ortega-St-San-Francisco-CA-94122/15113484_zpid/,-122.504,37.7514,15.4856,1945,0,1,,rental,4500,open,,,2015-10-27,Outer Sunset,61,SF
"3055 Market St, San Francisco, CA 94114",2,1,1100,zillow_sf,http://www.zillow.com/homedetails/3055-Market-St-San-Francisco-CA-94114/15128553_zpid/,-122.442,37.7609,64.4754,1960,0,1,,rental,4800,open,,,2015-10-21,Eureka Valley / Dolores Heights,16,SF
"239 Castenada Ave, San Francisco, CA 94116",2,2,1500,zillow_sf,http://www.zillow.com/homedetails/239-Castenada-Ave-San-Francisco-CA-94116/15132945_zpid/,-122.462,37.7468,176.527,1941,0,1,,rental,4250,open,,,2015-10-25,Forest Hill,20,SF
"55 1/2 Lucy St, San Francisco, CA 94124",2,1,1000,zillow_sf,http://www.zillow.com/homedetails/55-1-2-Lucy-St-San-Francisco-CA-94124/2100784055_zpid/,-122.393,37.73,24.4766,,0,1,,rental,2750,open,,,2015-10-22,Bayview,4,SF
"1408 Post St, San Francisco, CA 94109",3,2,1700,zillow_sf,http://www.zillow.com/homedetails/1408-Post-St-San-Francisco-CA-94109/15076323_zpid/,-122.425,37.7863,65.838,1893,0,1,,rental,8100,open,,,2015-10-22,Lower Pacific Heights,42,SF
"1408 Post St, San Francisco, CA 94109",3,2,1700,zillow_sf,http://www.zillow.com/homedetails/1408-Post-St-San-Francisco-CA-94109/15076323_zpid/,-122.425,37.7863,65.838,1893,0,1,,rental,8100,open,,,2015-10-22,Van Ness/Civic Center,80,SF
