Address,Neighborhood,Bedrooms,Bathrooms,Price,Sqft,Term,Rented,Date,Source,URL
"2000 Post St San Francisco, CA 94115",Lower Pacific Heights,2,2,4354,925,,FALSE,6/16/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=9~1409524098696868551~FrPzRRH6-5Dz36aj7QadZePslz1W6z-WLDdS7QOGpEIlNVjr2TkEH-PkoA2QcunH7GXVVAKUa7ncQ7toVIA5MkFHPVFiitkbJRx1YfyCNGBlXhAjXeU02hC5HK3PYm7QEceAgdVJfIf8DjyQ0nuH1jpSm7o7ixzjZVike7E93Q5a2IcDVse7ZAH6GQ1v-mGxMogEzfcbf6cZ5IOaH3-bTFNH0RbxgQQgCthXV_zDsa5iAybBQG-gF_rtZplIAXVI-c449aevIAUd5sasD8L6Pp6h7KRzAOWDs-mHzepo46dFYHNG8yfbeb5I9hStddqcTvnuS6cv9KtN1dc4i010-w==&rwebid=23338026&rhost
"2000 Post St San Francisco, CA 94115",Lower Pacific Heights,2,2,4354,925,,FALSE,11/13/2014,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=9~1409524098696868551~FrPzRRH6-5Dz36aj7QadZePslz1W6z-WLDdS7QOGpEIlNVjr2TkEH-PkoA2QcunH7GXVVAKUa7ncQ7toVIA5MkFHPVFiitkbJRx1YfyCNGBlXhAjXeU02hC5HK3PYm7QEceAgdVJfIf8DjyQ0nuH1jpSm7o7ixzjZVike7E93Q5a2IcDVse7ZAH6GQ1v-mGxMogEzfcbf6cZ5IOaH3-bTFNH0RbxgQQgCthXV_zDsa5iAybBQG-gF_rtZplIAXVI-c449aevIAUd5sasD8L6Pp6h7KRzAOWDs-mHzepo46dFYHNG8yfbeb5I9hStddqcTvnuS6cv9KtN1dc4i010-w==&rwebid=23338026&rhost
"1285 Sutter St San Francisco, CA 94109",Van Ness - Civic Center,1,1,3810,926,,FALSE,6/8/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=1~7847611970475663628~rO_x8L441PlROwZkcInCfJ7SuWWIFJJ_jTlq8TrdY9Cy0HnPy-jSyub1BdYlwfYcmDjbtvIIutMQUp2coLboZb1TLKhv0wY0FY5WYCewCbafgC5ySlUEcfy9TzrEmeKDSoieercIc1GCIr8xZb57m7uyke885Pt3r2PXqBciiJgBZZpgjaM9aHNJ-cS3yJpxXN7lDJIisoZlXCPiNeshw2J5FcJ9RTXOCqAiP1oZ7U6z_aqbczF-9ABZiIYnxCGf2LdO9Ahjxz--T0zP7C8JAeErnjKw7y5-NHQP4VjrXSrEI4lywrzrZEEWrN5-7xGCnd2i1YyJQBE17-qJzVbKdg==&rwebid=23514292&rhost
"900 Folsom St San Francisco, CA 94107",South of Market,2,1,4042,929,,FALSE,2/16/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=3~8134544710569064956~cRu5ZzpZ6UoKgfWC9-QB16wFnZh68PaYIXxPWgs1Jr5EwBaMgkqlIcm0vx1eLdDiELARxHtG90Ie0ZmEyKZWib25w87lFqYUm5dAhq-hCkQ9lqO-B85T8-y5LvKbl9iKaMWggngjHBPMHONDuykcjIoazOg2O1yP_g60O6XDm2MRfZlEBtHerT7uMNOGkT4VYxpGgKvwp7qy7_-DNPhQROrZ20_gfJxHdlRB1DhqWHiOoTYbDuX_XQ6an3wpMfUy3vxFJMgjHG0vTQ9pE5axYVJWKdw5sXXof9hqpOM8dqu6ZuPfFGz6RgydHzeLS1sjqWMdC406NbH-VSs6EqgFPg==&rwebid=23350750&rhost
"3711 19th Ave San Francisco, CA 94132",Stonestown,2,1,3275,936,,FALSE,1/6/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=8~1046343506075420994~6TyYYzY_qiwfbI2ZZcbqW5y6jnEbFhh62vP2L0gRiwOijGunTjRY1tDZIUG70WIscuz4Y2E_JwApGYN9hE2_obaC2iC4loFMA8UKiHH_bZCZO7xT5CzfnrWROJ57Iix6RaJROgIcErh8ip0xUhTji0zJARryLUU7NoJhJ1QHVv1siEz9_S9sK3MyvVYw3ffbQVMvq2zXLbjGl4pyXO_5Yk96Hojb_kusKzbWUN1qotYPTrRDVQL450dsSfC9hXaW4-fP0y61lI8rXxk1YvwUd6yUktoE1V8-LM5NGJy6agsDnVDm8y1MqWGL7VzTFZ86TveSA4A7NCrEJnqFzdNzbA==&rwebid=22963147&rhost
333 Fremont Street #504,South Beach,1,1,3795,940,,TRUE,1/16/2015,Climb SF,http://www.climbsf.com/for-rent/333-fremont-st-504/
388 Townsend Street #4,SOMA,1,2,3700,940,,TRUE,3/25/2014,Climb SF,http://www.climbsf.com/for-rent/388-townsend-st-4/
"355 Berry St San Francisco, CA 94158",South of Market,2,1,4433,940,,FALSE,3/5/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=9~2696450335833967099~z73TfIJqQ56lXZy635yO8kk-kV74YOSMsVBv10g7Fhv6EyiB593xT3-xfM8iwXXB1Mqp0k58C793DOQcZJjDLYZslt2-et-jDyBhkixerBjG3ziCJIIoeAlO0ux1iuR9P_t00kUAzGd1DcX2zED7qrW4hkvPpWbbFUYvWLhDjyS_DkM_A8cTBq26VV9RS08LlVBRVRbEDWYgITnCqjiCS3hOX0_PEWX9rzDv_LUz-vdGFnI2ImWUwd8yIr8mqPxaZoBSaX87JmLk1ynXoKPfeH1tefGe3SYmtk8TkGZzZBLrsSzU7TBZtQsNIOrnWEjgyjZ2jqJ3fiITIHdCI3JpbA==&rwebid=23149944&rhost
"355 Berry St San Francisco, CA 94158",South of Market,2,1,4433,940,,FALSE,11/14/2014,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=9~2696450335833967099~z73TfIJqQ56lXZy635yO8kk-kV74YOSMsVBv10g7Fhv6EyiB593xT3-xfM8iwXXB1Mqp0k58C793DOQcZJjDLYZslt2-et-jDyBhkixerBjG3ziCJIIoeAlO0ux1iuR9P_t00kUAzGd1DcX2zED7qrW4hkvPpWbbFUYvWLhDjyS_DkM_A8cTBq26VV9RS08LlVBRVRbEDWYgITnCqjiCS3hOX0_PEWX9rzDv_LUz-vdGFnI2ImWUwd8yIr8mqPxaZoBSaX87JmLk1ynXoKPfeH1tefGe3SYmtk8TkGZzZBLrsSzU7TBZtQsNIOrnWEjgyjZ2jqJ3fiITIHdCI3JpbA==&rwebid=23149944&rhost
"900 Folsom St San Francisco, CA 94107",South of Market,2,1.5,5237,940,,FALSE,2/16/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=8~3418575815505127558~xEaLHmUApL1i2T6ungHk4sz_d-xSn4aSLvmA8_aIQUnccqhmKTWDXxG48RMJWf2QS79xnIMsPhXSQbhzh1E4OYRDQRrYf5ladhYnYSYUhuGjQ8bJhxXyU-Fs3QorkKghkv1oPWROVDc4H809kiMTGoooOvuPR5XyR_It1kdPvelJAjEbFFTwAas5yQmknwIn1PCKTIm1R4K1XS2uNOEGI9RUB3sFi6W3pYIbnSRsjR37KjSlCsJN08X__eyUdmRsFBzEAPKwm9Ehsm70xhwR3tvZrARqLJ67VzwfQz9dvSDw307fyVMAvu_M1GtBE3oXyOD8CcKcJiVS47kzVRUZ0g==&rwebid=23347520&rhost
"690 Long Bridge St San Francisco, CA 94158",Mission Bay,2,2,5250,942,,FALSE,5/8/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=6~1911697566783912204~VRHoaZW8qTZY2L81YnHtXQV6rHlx96ejQk9si6lXHxUnbmDmzmQFl-qjllOwCPP15PzB3q3yGHTYbimkqx7BfZImEJYUr_yErAT-0DE8g9hYXjqGy9sOfZ4Dq1PPJg9DZUzhFhWZ5sCWoKwG_jJUlaacns-x4zTzmcWlQys6X-BfvhvUyO4o-WcNyp5VUQjYbi_hUDcUplYSc3J7jtdd1h1PayBiyxSoria24_sMzpGOnP7hiOvz240nahxIYOyH7PC-TerULuLP_KXpZOKut2GvhjcVCweueIUOtOvoC1HxjykcLqLAoqfdT_m6jCefWXaujXLt03bYFDNed79u8Q==&rwebid=23333409&rhost
"690 Long Bridge St San Francisco, CA 94158",Mission Bay,2,2,5250,942,,FALSE,5/8/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=4~7793564143872418276~OT-ZpbtbjeA3qqxFJR1NfKzMS_5MMFpe10na_VrhiIhZ1lpSCEQ4oLW1D-U7kWaleSU7B0OAT2JF2ZdklVyObZwA0miBCR1pUosgzyVlN_P1ErRvZjnFCpi8HrjVEPsEQXZbSWZreI0yhhpLGtG32VEcWwnZmuYmzmCWVH6p6kbF5iA1TYs70L5eRmQuTicUBe5F508QJHMNfRhKaywMsSl0wkSpeOQv2H0Ejv14Evyhtzb7qDgtMtHdiCgrENGIVmA4I4B3A7er6O4wYQwpT4O7bsZ0gymXUDjfDwX8K2_ZhYH_waw5GPdGeyHCukRSg4ApNsUxHTh6wjeztV5rcA==&rwebid=23540675&rhost
1325 Indiana Street #308,Potrero Hill,1,2,3500,943,,TRUE,4/15/2014,Climb SF,http://www.climbsf.com/for-rent/1325-indiana-st-308/
"55 9th St San Francisco, CA 94103",South of Market,2,2,4666,950,,FALSE,2/5/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=5~9086032445844679249~aAFe7F-uyjhXu-FK83j7Ct2qgoCauk9CaOLhY27OfiDoEAeTj14t_gzOGVD46uuvZ_RMXoOcdVElENzyliv5MzHjwMVTyRc4YHLfGRmZcd-OFQ4er2AaLbZDAi9R5kVPuid_RADUL150C0J2BtTNNpmYNpavdeQsuRdmrwAuniQn1rHVrcwjrk-nq8ggOMcXUbWhUd1tMmSnANql5WqUDNqdBtXLaBKsVk69zF9yTmEB9QOyiY3vto4uGl-ZZYHMMKKXVwIuLCPJAS0OVeZH7sygb9lfhzHmnseqx_dQtCJnByo77SF6pv1Fd3hjzk9jJRNJrvgNpRRjhoebuFLDYg==&rwebid=22990850&rhost
"2000 Post St San Francisco, CA 94115",Lower Pacific Heights,2,2,4516,950,,FALSE,11/27/2014,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=7~2434812312127266419~SznW8cMX5pXyVy8PMBQwJHsMIl-giHFpbQfW4rQr-VXHqLT_r3wP5mBI4I0lPIaRs0e234eMTLY3XWvriHTQDwGm7yDZE-5Yc3RQ1wXvqgah_x2Gi9ayIxemQ4BNqn0p2prk-NWRXFKokxegSV9j2cijtyRlcR4fnNrwPgbMyQcCFaHcN_K-rqc5gGNDgx5UcOeEB4LGB-vYO6Doe0agZTo9IcwWuFYRWWKlbYU4FtuDJeEWmcN6fIpY3SXcytPqLk7TMNdTXVjkLQPH8AbuYOEHJ1DpBfugpYI9fEt8QEb7UqpOBMXDBG8j0OGPdmnMC0LRNCHLOE2lwQviLleaaQ==&rwebid=23337477&rhost
"2000 Post St San Francisco, CA 94115",Lower Pacific Heights,2,2,4516,950,,FALSE,6/30/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=7~2434812312127266419~SznW8cMX5pXyVy8PMBQwJHsMIl-giHFpbQfW4rQr-VXHqLT_r3wP5mBI4I0lPIaRs0e234eMTLY3XWvriHTQDwGm7yDZE-5Yc3RQ1wXvqgah_x2Gi9ayIxemQ4BNqn0p2prk-NWRXFKokxegSV9j2cijtyRlcR4fnNrwPgbMyQcCFaHcN_K-rqc5gGNDgx5UcOeEB4LGB-vYO6Doe0agZTo9IcwWuFYRWWKlbYU4FtuDJeEWmcN6fIpY3SXcytPqLk7TMNdTXVjkLQPH8AbuYOEHJ1DpBfugpYI9fEt8QEb7UqpOBMXDBG8j0OGPdmnMC0LRNCHLOE2lwQviLleaaQ==&rwebid=23337477&rhost
"1 Polk St San Francisco, CA 94102",South of Market,2,2,4885,950,,FALSE,12/25/2014,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=1~4287256789553666190~ihv1ktxYCjps2GXfz1ZgbzTlXKYYEfp1JWKKk5dPV4JcnYiZ8L5wznXn6FHB_11HTdS2g11LyOUKepnWVvG3q-jDbQNl7_GdQcaSWGK2XwLjJpUmORBV4s-RGjeNS2-U-TbST4AlEi39PjWFM_z8nMKoJZsllD6nCu6b8FOAhSXSVHFNDrlLdmmgeJTJuSLJpKYIz0VKmN6rq1tG3KY2yuUIiCqMcQ1aHr0V9w3oZ8nz4RFy9W4gQfkF5mL7svvbxR2z4nb-c7R2KiTkMKK-BWh8_vw-KEWQMOqOhK6ZpBFf0fBY1Ohdy4GLhCoz1nA_ZzPgr8Q_czep5IfqsI28bw==&rwebid=23343319&rhost
"1 Polk St San Francisco, CA 94102",South of Market,2,2,4885,950,,FALSE,4/16/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=1~4287256789553666190~ihv1ktxYCjps2GXfz1ZgbzTlXKYYEfp1JWKKk5dPV4JcnYiZ8L5wznXn6FHB_11HTdS2g11LyOUKepnWVvG3q-jDbQNl7_GdQcaSWGK2XwLjJpUmORBV4s-RGjeNS2-U-TbST4AlEi39PjWFM_z8nMKoJZsllD6nCu6b8FOAhSXSVHFNDrlLdmmgeJTJuSLJpKYIz0VKmN6rq1tG3KY2yuUIiCqMcQ1aHr0V9w3oZ8nz4RFy9W4gQfkF5mL7svvbxR2z4nb-c7R2KiTkMKK-BWh8_vw-KEWQMOqOhK6ZpBFf0fBY1Ohdy4GLhCoz1nA_ZzPgr8Q_czep5IfqsI28bw==&rwebid=23343319&rhost
1521 Sutter Street #206,Lower Pacific Heights,2,2,4650,952,,TRUE,2/3/2015,Climb SF,http://www.climbsf.com/for-rent/1521-sutter-st-206/
"900 Folsom St San Francisco, CA 94107",South of Market,2,1.5,4588,955,,FALSE,2/16/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=7~5131805516954593489~HyaEZQec2W-3xVtZsHayJ5KPEtItJf5HMk7qNrACm1NzL6fQ8drQw3Io00svA1J2v7yB-Ib2o7D2LN7fPoBO2YCUzg133OS21qBVBAgYhqQSC_sghbJW9jVmz27ldTzSu0XRiWAOWKhtyth-Eyv6J4Xf1fPSJZuhB1dN2luWlyY732zsvSXZ-bl5e2yJ8Wmy8wQfltBM8K_NL_cqbef_JSQH-t4Iqnmy9S73ZG_cCJl-DIEUomj_BQWNdrIyifv6J7PShPrh0oUJP6WsfkXn-HI_e-1-04xNR8ww571ARO_vFV2GV-Z7bKCWInC7trOozUQMOhdspr4T9VVY-9-Ulw==&rwebid=23348909&rhost
300 Berry Street #510,Mission Bay,2,1,4000,960,,TRUE,3/17/2015,Climb SF,http://www.climbsf.com/for-rent/300-berry-st-510/
49 Zoe Street #4,South Beach,1,1.5,3500,960,,TRUE,12/26/2013,Climb SF,http://www.climbsf.com/for-rent/49-zoe-st-4/
38 Beideman Street,Western Addition,2,1.5,3500,960,,TRUE,7/30/2013,Climb SF,http://www.climbsf.com/for-rent/38-beideman-st/
403 Main Street #410,South Beach,1,1,3500,960,,TRUE,4/12/2013,Climb SF,http://www.climbsf.com/for-rent/403-main-st-410/
"88 Howard St San Francisco, CA 94105",South Beach,2,2,5780,960,,FALSE,4/4/2014,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=8~5280119436163245259~IsEJhCa96JZxno4UpsYz_3ZQqcKvdDqCHz64rXby1G4vzWwTzWBTBpwV_c5GfX-6r5XgT7II2i7KB0kkgKre8hEE4HPRXDHZuKjSfWiZrQVzeknnMPuax1c1KuJ5j8xwR17lnmkBquuf8PDlHDZB6hY4AiXWYovm92UdfZLWhIp4cRbBkaPwFV6eHFl-GNMHSHmobwfPkEvbJbqh4PdrnjlCLpPBYiQIIVEUmrDCeIFZRxgiXJM2OzYdoaVerWI8TSAxSS6R2Cfs_xCp4Q9vzajAZO5mcALuhyg_oEN6edQJy7kkmuUEVP_8q_1VOVjyaodLr0oMk6iMBECoqsfq5Q==&rwebid=22986224&rhost
"185 Channel St San Francisco, CA 94158",South of Market,2,2,5854,963,,FALSE,4/16/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=2~1108851791982319288~VYdgXoX3uTGXRnv5LdPQrJQhyS0Ic68XJzhhztYVQL1mQj0hWN1Tk9E231mckxyG31-Dib8N16KSk_TPRxxleQFiFHjKM42l6Eci2qlqyrfkf018IFpTRDDwwN_Ox5wkPIncnfSwfgk5P1dlVbKYFgIZupbtVG1JDKvjrtmxwEqBgAY7QJleVWihUOT0p-QBTZBy_MEIYD5Qy0cYZhTo5xukpDVLZzjH3VrJRzN_lTHFaGOmn8WsUtPfTljICJK7Vf489JlwQr-CaDkvd5QiLZL0eyd8ZyRXWQqWqa8A7v9va5V1PoUh4o7NYMlldDIF45irwTy3jfeH_9tusu5Akg==&rwebid=23164145&rhost
"185 Channel St San Francisco, CA 94158",South of Market,2,2,5854,963,,FALSE,1/15/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=2~1108851791982319288~VYdgXoX3uTGXRnv5LdPQrJQhyS0Ic68XJzhhztYVQL1mQj0hWN1Tk9E231mckxyG31-Dib8N16KSk_TPRxxleQFiFHjKM42l6Eci2qlqyrfkf018IFpTRDDwwN_Ox5wkPIncnfSwfgk5P1dlVbKYFgIZupbtVG1JDKvjrtmxwEqBgAY7QJleVWihUOT0p-QBTZBy_MEIYD5Qy0cYZhTo5xukpDVLZzjH3VrJRzN_lTHFaGOmn8WsUtPfTljICJK7Vf489JlwQr-CaDkvd5QiLZL0eyd8ZyRXWQqWqa8A7v9va5V1PoUh4o7NYMlldDIF45irwTy3jfeH_9tusu5Akg==&rwebid=23164145&rhost
1201 Pine Street #124,West Oakland,1,1.5,2200,975,,TRUE,3/19/2015,Climb SF,http://www.climbsf.com/for-rent/1201-pine-st-124/
"701 China Basin St San Francisco, CA 94158",Mission Bay,1,1,3842,976,,FALSE,10/3/2014,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=1~5873206055004485488~RzaefUsl2zLc8H2arji8GN_1vGPB6UM86kmssP-lKohgiCQ7Wl9hmvjBbTTR0qMhX149lP0C0dJp-iK0j2ZO9I2I-fC1m0Pc7q7-JzOWymjT_JD8ysC116cz4FCXMsOr83Iat9PffClbwZ3xNTS2MvIexI6rNLX-YLr-5OYckLOyX-r9txR7Xg-LMtceXesko_0h6PS_K0giZ_kIXvyi12CKPfNLIqqqHotzdFfip3SD_mbFnUV6UPo_sQGYWP7JLVq9AwOpO0xHf1GRW5BtkxzYdj8G2a98VO6_WENNlAM4fGOBZ4ZjWj6aERTZiUPGTx7KtBBvWte3nTSTFx6O6w==&rwebid=23177171&rhost
1299 Bush Street #303,Nob Hill,2,2,4300,978,,TRUE,11/4/2014,Climb SF,http://www.climbsf.com/for-rent/1299-bush-st-303/
1766 Oakdale Avenue,Bayview,2,2,3975,980,1 Year,FALSE,7/5/2015,Climb SF,http://www.climbsf.com/for-rent/420-mission-bay-blvd-n-121/
"701 China Basin St San Francisco, CA 94158",Mission Bay,2,1,4284,980,,FALSE,10/3/2014,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=1~1685906687056151408~t54JOtcvjKNsJVay4M-0MJ4tOf5mMvm_mni_Z5bumxshY461ZUz01y4VG7dB_CbK-txzq5i358LDFttd_jO3ZSXKbwVKRecJUYzq9a1YBDezGiJiNtzmDZ4_RLNC79RkOwStVybRYKQ5xlSvdwFqclkmncA4wmQEtnrbUIrwpjXPL_sVpItBCwPFfhTpjfgrG0o7GLQ_p7rL7ePsT8t2Uc-RDFZAEeQUUA1aW8DunzvEl9wiPXE-I18JnIu0YgRoe1W0OlM7gpap8XhWV_L_0CSV6RFnoWU8DYkP5xrTrUilG_MG4yPhIJuGNbxNotbOArjCKTlWX31LCpbCYJWFqQ==&rwebid=23175195&rhost
"325 Octavia St San Francisco, CA 94102",Hayes Valley,2,2,4970,981,,FALSE,12/22/2014,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=7~4464165036440453180~cgxxv4GeQYO7TgLrYmHzvy7Om2vxwfHtkXmL9Mzm0us4HnZNiqH5DrM4m9nrlyIjWzUGloRiZSxLiA8BrkG5RcN_Pbi1Ye2gxWMWAuoxmIlo4k2TAJN6WaOjgJ2qSkXbzTLlAHrap02UGUbwjkgoLmmoIFKxi2a2-s-NAV_9CWrtuKpiK06eNS9Wb5_uhwEOJMTpB8NL4aptkQqrqX138EXpx-J0VBcXfKhZqRElBHIPWgzAm8dMEO7pdWhx7lEHhoduNZaipe3Xnxn8leMHKXm9jCxPGQXOh78rUklEOVyKnmRqP_ih2A7htyGDh7YWs9GwitotuJBdqRFHlOecBA==&rwebid=22996233&rhost
"100 Van Ness Ave San Francisco, CA 94102",Van Ness - Civic Center,2,2,4635,984,,FALSE,12/11/2014,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=5~4098469744901211937~g--4hlQsdrxyUkTjMxAqBo3Mv7viVZU1Pcgq_XZC9_4sMCyDxpzCj0VAAr9W6Ppgopm2k10a9vBFaUy5sIrefYIU3rZV0TfrGzHem0Bl13uz8I3ZlpSPsQzrGJsR_CXOGF3xVvzzV8OBPuyNcAXcqHBBEBRAXsp-X3PQcIQU_wWpdRo7-t5gWmmaWdGoZcUZnszrwAG9OCVO5P_h3xlNyTY8ZZN2qVCz95-nBt8AnAi6feJvAkt64aHpFusvcoDTVNIqimzioGMK5cZAWuZ3LYCDrVNiwj3pU7y9PZ0AN0oQe907yOhPSv_hR0h78-xKPC8gWasUYcoMjTvJM4ip8Q==&rwebid=23532621&rhost
325 Berry Street #520,Mission Bay,2,2,5600,987,1 Year,FALSE,7/5/2015,Climb SF,http://www.climbsf.com/for-rent/296-francisco-st/
"100 Van Ness Ave San Francisco, CA 94102",Van Ness - Civic Center,2,2,4780,988,,FALSE,12/11/2014,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=2~833041677731114758~f_X1YEug9Bennje7iSWU3c-IgC-modru48glGtEXcCBJQDuIMmcG_N68GblSwtxZv7QtzyQK0T_S7yHB4_1CfdX3B5hklk7lmCJR8dNyZL1ywgyb1eZQ0uYnrM1e25XA12B26avmLViExsUfqjkVbew435KddbBWQ7_x33zwrYEFco0QP5RejDgelsEgLerpvCA6gptX0zx7eQXptoN-us3fozjv6GcuJQuj5hhMNwiqOifn7StKhyxQcfHsAbNe6c-YMBLaYcqd2Nhs84uUw9bURDGilNQJvES995QaQX_QGaQjoDT8EI9y5fCW82Kb1REAF84sdgy_o-tu1rqTfw==&rwebid=23531498&rhost
"690 Long Bridge St San Francisco, CA 94158",Mission Bay,2,2,5200,990,,FALSE,5/8/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=2~1144255617268865967~h2Xp0oKWlWWNCWTxnbzaUSxF48_GVufhc39BjMhtQkede_iIeh3UK6JAFmHJX21DtBUL3CqWjBAtKoxKVawE76b0vrn2Sr-GC-Zo5SHkAfXnAuEslViZhWTKVAgmTN_DGmGfeHaKHic46QXg1eJQzMLI2hNz1S_ZvS_7irYH4lkaDFcq16VxAf7WagDxxO8zPNSml0eNLfgqJUsBcV7CHEx_7WCmwjl1PCLnMJKz6fHQvo55xcFPvBt3XJLOhCWU1ZQTczEXHbrgjGzSEnLGMXpHYcOL2PsDJqlVTrTvd0_LluwR82FYZVV4bt10g6CISI1kIBRfo7f98EvqMH23dw==&rwebid=23333940&rhost
"1285 Sutter St San Francisco, CA 94109",Van Ness - Civic Center,2,2,4465,990,,FALSE,6/8/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=3~3001728115861850986~PVLlKMwoiKJgfxvxMdT-50n2x7Ero1U7TW5jLYzlk-oW9l2vQZpcVK09HGkO-_xZ5nEHL5UoEFJARpJa3o6atlj-FGEj2xonohNEaTIdsPAPgOa-St8gKDjicb13JOLNzUmE65OZWs9MA99Rl-NVP8PUVz5CJGnhOxqhkulNRBnmCysOYHfqbC4qRHqMlJDjSWvk2rO_sEZXw7rqNXyncQmSLiQ4w0YTUIc8chepU_DszuRt3GgFu2zVww2kDeBzYctJHuEoVk-c4TkOi4y9IY-VbprJscZZXVFeSdBst36Nph5OpDLhLvlnlbSKcYnqWohexrYexSs8Vw9YU6iVMw==&rwebid=23513762&rhost
"690 Long Bridge St San Francisco, CA 94158",Mission Bay,2,2,5200,990,,FALSE,5/8/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=3~6575022892323160307~J26E_StozdRt5OoAatOidK3LsXhoM7nCEgS92kXN_Hq8Uy5yfjmWIrF4a_GxlUNhsHURAF5qZ861O7f77IitcKbm5BtQdIV-ElTXb4HdymnHpicKeI7lR8Rc98_2DnEG-hcjxI7kk7BckSqh9pp4WPOKHVfvtvW5r34uDMuzXeBqaNzto9OpG2NbjHQEAvoCwfHOssh1seNqsmosd3Bq-tH8GeFuH8fzn2ssbFkVvHNTccJ00hzxl_NFyQhtsh4KGHfZDpMJxFaRhgQIrALk1lXU_ujBWLgX2EwZMzSKynQmLl0JyFDTfuk_AetHGjL0IKb0kYxo7TK941M3DPrQxg==&rwebid=23541286&rhost
166 Salada Avenue,Pacifica,2,2,2400,993,,TRUE,7/16/2013,Climb SF,http://www.climbsf.com/for-rent/salada-avenue-pacifica/
400 Beale Street #911,South Beach,2,2,3950,995,,TRUE,3/18/2014,Climb SF,http://www.climbsf.com/for-rent/400-beale-st-911/
"5285 Diamond Heights Blvd San Francisco, CA 94131",Noe Valley,2,2,3775,995,,FALSE,2/6/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=10~3412156197074294649~2oPMaOkxeXdCyZl4uPPYi6X6Zd-LEoQijPxYBEbBuUKXXG7YGZf1GyXaiqz5rvvkIdb4DZorU4DzdTb3E8McCRcJwbhY80WlOakXNoytJ4XdYWaN4Y_yE8IKYR8YZuAs715TC1Q3XPb0M-KRc31rXf2XBHaXDC9Rk8LXpKzlI-IusdlClVUGboDKiVZ8ut5yPztlrXXACXwZZnUckJhTRZI3xWpr36EmfWlJvsjOTo-PnrnHWmbEMGpIxpu8Mfx5czcbyQ8F9HgurTgfnDU4E0DgBr5EPWXRmRZ60lymjd-CKhAXXEzor7i1LM2Bbzz8gw7_bYpcU-oinWgPlX7ZRg==&rwebid=22965634&rhost
300 Berry Street #1313,Mission Bay,2,1,4500,999,,TRUE,5/22/2015,Climb SF,http://www.climbsf.com/for-rent/300-berry-st-1313/
4442 Cabrillo Street,Outer Richmond,2,1,3750,1000,,TRUE,5/21/2015,Climb SF,http://www.climbsf.com/for-rent/4442-cabrillo-st/
48 Rausch Street,SOMA,3,2,3500,1000,,TRUE,5/19/2015,Climb SF,http://www.climbsf.com/for-rent/48-rausch-st/
35 Dolores Street #410,Mission Dolores,2,2,6050,1000,,TRUE,2/25/2015,Climb SF,http://www.climbsf.com/for-rent/35-dolores-st-410/
260 King Street #479,Mission Bay,2,2,4250,1000,,TRUE,4/3/2014,Climb SF,http://www.climbsf.com/for-rent/260-king-st-479/
655 Fifth Street #1,SOMA,1,2,3600,1000,,TRUE,3/11/2014,Climb SF,http://www.climbsf.com/for-rent/655-5th-st-1/
"690 Long Bridge St San Francisco, CA 94158",Mission Bay,2,2,6000,1000,,FALSE,5/8/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=2~229002024112427778~krmcwM0L9fW5BaAl5sZXL-yf0707EHclZMhSvUteRIZ8_y4OfaxBBMD1BZTu1BsUGI2f9C_5hAY42gQh2GUKtgaQLtHpIhSaKPSsZLM_baV-K-UePhGgjTmRCHb1owb7h03hxewSzyOqfBQ4VUo-eq_psCCyVlw3w3-P7KAYf6Fw-63OJB_1uav3QwjOXSXJbg_UYJ6GmW_CnbFHxYVtJyz1d2qrcDpDVtM8R7itKNGLLR7DSopyIfFfMkebodrwDSM5weIJurr9pfUHnrTnaqgX0d4Zke6EJZQ3at6nNvL7eV_TfOJFebvJkCmay8YzZI17spii8ZFj-VoWXmFfYQ==&rwebid=23332100&rhost
